Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Kenya,KEN,World,WLD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,28789789.2,34728014.6,27560716.5,35562226.4,57011723.5,90120418.6,106547354.3,222511007,130601054.6,151148310.3,195354356.3,235431886.7,242236806.8,253012574,283241787.5,304108637.2,306113961.5,278172035.1,323197115.6,294988701.9,352014597.7,359147809.6,327073774.4,304861778.1,538080198.2,565955218.3,503460825.5,375149340.7,403557767.6,459309470.2,406593482.1,350024086.9,396161748.7,426567050.8,257188756.7,439621353.9,320532037,336581329,289061962.6,259405289.8,259979124.4,294353792.9,333036280.3,318628827,952377372.5,421595878.8,528788736.2,709564401,1565668391.8,3011682929.8,1427619651,2440034668.3
Kenya,KEN,World,WLD,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",DT.AMT.DLTF.CD,32719789.2,34728014.6,27560716.5,35562226.4,57011723.5,104695018.6,118808622.2,266154960.5,133581748.8,190672196.3,204454356.3,243931886.7,261117289.5,300449478,347451866.4,382923288.3,422434068.1,400005407.5,424606015.4,426762132.4,457507492.9,399212037.6,409838211.6,366804352.8,551975501,605095393.7,564242709.3,442458031.8,466068576.9,519109646.8,449016639.9,373684511,414330034.6,446193613.6,271279731.6,446985893.8,334088114.3,346868928.5,299684639.8,277483184.5,285492716.2,318005322.6,361678252.4,364393776,1010989571.7,487550613.8,596420643.6,828475837.1,1711898989.4,3165428355.8,1563727884.6,..
Kenya,KEN,World,WLD,"Principal repayments on external debt, other public sector (PPG) (AMT, current US$)",DT.AMT.DOPS.CD,931800,1052735.2,1152813.6,2840356,3230913,7503882.2,7648663.2,6986972.2,15289622.4,26562622,46069087.1,45237829.8,53287604.6,60629605.5,49792556.3,64822188.2,73759426.4,90036320.4,94539873.2,86062780.2,119767525.9,116804094.7,129141539.3,106747817.9,149218510.3,134982575.1,119655841.9,70009688.8,62623578.2,34716223.2,52063098.6,53995597.6,59637600.5,85628353.2,39752781.1,5816505.8,5185590.4,5491039.2,35245482.3,30918018.1,26624447.9,12976681.2,36217968.5,19742773.3,21915397.8,24612623.6,17716003.7,50189163.8,38277349.6,37780558.3,49913505.2,44289406.2
Kenya,KEN,World,WLD,"Principal repayments on external debt, private guaranteed by public sector (PPG) (AMT, current US$)",DT.AMT.PRPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,World,WLD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,11600000,17500000,16300000,21300000,41200000,70300000,78500000,194400000,54100000,86700000,87500000,87400000,73100000,77000000,99400000,85700000,102300000,52500000,65000000,34000000,37308000,40000000,60000000,50000000,70000000,85000000,70000000,50000000,45000000,61000000,45000000,65831000,60345000,25150000,13674000,10000000,..,..,..,..,..,..,..,5000000,10000000,91368000,196368000,140675307,196136090.6,210013227.9,154471650.1,193855166.2
Kenya,KEN,World,WLD,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",DT.AMT.DPPG.CD,17189789.2,17228014.6,11260716.5,14262226.4,15811723.5,19820418.6,28047354.3,28111007,76501054.6,64448310.3,107854356.3,148031886.7,169136806.8,176012574,183841787.5,218408637.2,203813961.5,225672035.1,258197115.6,260988701.9,314706597.7,319147809.6,267073774.4,254861778.1,468080198.2,480955218.3,433460825.5,325149340.7,358557767.6,398309470.2,361593482.1,284193086.9,335816748.7,401417050.8,243514756.7,429621353.9,320532037,336581329,289061962.6,259405289.8,259979124.4,294353792.9,333036280.3,313628827,942377372.5,330227878.8,332420736.2,568889094,1369532301.2,2801669701.9,1273148000.9,2246179502.1
Kenya,KEN,World,WLD,"Principal repayments on external debt, public sector (PPG) (AMT, current US$)",DT.AMT.DEPS.CD,17189789.2,17228014.6,11260716.5,14262226.4,15811723.5,19820418.6,28047354.3,28111007,76501054.6,64448310.3,107854356.3,148031886.7,169136806.8,176012574,183841787.5,218408637.2,203813961.5,225672035.1,258197115.6,260988701.9,314706597.7,319147809.6,267073774.4,254861778.1,468080198.2,480955218.3,433460825.5,325149340.7,358557767.6,398309470.2,361593482.1,284193086.9,335816748.7,401417050.8,243514756.7,429621353.9,320532037,336581329,289061962.6,259405289.8,259979124.4,294353792.9,333036280.3,313628827,942377372.5,330227878.8,332420736.2,568889094,1369532301.2,2801669701.9,1273148000.9,..
Kenya,KEN,World,WLD,Principal rescheduled (current US$),DT.AXR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,818648.5,366911976.9,..,..,..,..,0,83432240.4,91391097.9,..,8892054.9,123812807.8,72748619.7,66457934.6,0,0,0,0,..,0,..,0,..,41800000,..,..,..,0,..
Kenya,KEN,World,WLD,"Principal rescheduled, official (current US$)",DT.AXR.OFFT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73924692.8,..,..,..,..,0,78868889,82723921.4,..,..,121892671.8,69948619.7,66287934.6,0,0,0,0,..,0,..,0,..,..,..,..,..,0,..
Kenya,KEN,World,WLD,"Principal rescheduled, private (current US$)",DT.AXR.PRVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,818648.5,292987284.1,..,..,..,..,..,4563351.4,8667176.5,..,8892054.9,1920136,2800000,170000,0,0,0,0,..,0,..,0,..,41800000,..,..,..,..,..
Kenya,KEN,World,WLD,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,14.4571,14.4608,14.4558,14.4432,14.4011,14.4936,14.465,18.2652,18.5395,15.7662,18.9081,14.5671,10.0829,11.2563,10.7085,11.2403,8.081,10.2302,9.1921,10.3575,13.2425,9.4931,11.2598,12.6927,9.504,8.6671,7.7448,12.3183,12.2268,11.9423,12.3101,9.637,10.8002,10.3024,9.5738,7.5532,8.8132,12.8125,12.3885,11.2168,11.7502,12.8999,13.3528,17.5962,11.8272,13.654,10.1449,9.8652,8.1055,7.4725,6.005,..
Kenya,KEN,World,WLD,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,26970000,32020000,41030000,44920000,48880000,55040000,62340000,64890000,79370000,100660000,124840000,125050000,113600000,119100000,106090000,113800000,154310000,151480000,174410000,170280000,202320000,217920000,277920000,255380000,189130000,217940000,190290000,180060000,151330000,139490000,135580000,135560000,165960000,173490000,211460000,217650000,280740000,140060000,128950000,122180000,153100000,204790000,229590000,213310000,230290000,209160000,215970000,195970000,144650000,171700000,..,..
Kenya,KEN,World,WLD,Total amount of debt rescheduled (current US$),DT.TXR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,487488929.9,..,50000000,..,..,..,122139042.4,118611120.6,9189198.5,10014395.3,153056472.2,126501668.6,192494642.3,0,0,..,..,..,0,..,0,..,..,..,..,..,0,..
Kenya,KEN,World,WLD,Total change in external debt stocks (current US$),DT.DOD.DECT.CD.CG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79589388.8,1165925361.3,398340389.5,-555303626.6,213323269.3,12900869.6,184778570.3,-495476765.8,-348701420.1,358141623.4,-298257220.8,-377754520.1,-651873511.6,600592941.9,619215122.8,201508759.8,-426859934.7,201936974,857366167.6,122080148.3,892370857.7,298932385.2,1157196779.4,1788390520.1,1942961002.2,3137219771.4,2873481073.6,1275648968.7,5892282309.7,4484099781.5,3527693672.7,3252252225.8,..
Kenya,KEN,World,WLD,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,46.0340787254292,34.3338246095228,34.7570318624572,27.5882327601748,16.767527801847,13.439700695889,18.4499871146234,31.49049842515,16.2199949823641,23.0692599618551,14.5181012681051,7.15971275276995,6.28493859618004,10.3631216639544,11.1006816711205,9.3425567849666,8.97822033317677,4.42269459956509,4.53963273154041,4.83330938458018,2.91150642406738,1.56891107287776,0.76791915254146,5.70329545969847,7.82629626231551,4.83527240833325,10.9555362529209,12.1878886772183,11.4763709675883,12.1318189942546,14.604097483787,19.3776709718421,17.5195541417162,22.0683522356893,21.9663005581674,27.7181092187518,36.1009319131276,44.442785362275,37.524086367118,44.9461390988595,48.7469082352279,42.5603124355185,48.365479254376,47.9832330351009,46.6224724302685,38.0242622624824,35.9038035556766,27.1992233281448,25.9874251053042,26.0862295146396,21.7212278560899,..
Kenya,KEN,World,WLD,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,219830000.01783,170946360.160737,201994376.018234,233042427.209654,193277290.761395,173401676.388286,275518273.289747,522391861.446834,352578641.984261,627713448.786228,491699563.84167,231127406.489196,211665072.327518,376003533.505212,389801536.981152,390646485.061511,413320415.152961,255794587.808027,263736508.726837,284644878.702657,205411405.443087,116938776.123246,52972565.8971221,405590938.024012,557578202.921739,353419653.553888,746479743.91745,787949466.776046,783051364.305175,791589617.767127,897735792.728211,1064856615.82776,1067969162.34882,1481908533.64118,1519319696.93683,1798831412.82814,2415755392.93318,3355002140.79063,2878516480.48374,3848957058.92698,4320155749.01272,4264380209.81446,5710999324.95431,6598159168.91412,7873690832.36248,7514228907.05536,7553197372.6237,7324642163.33911,8163611816.22987,9114892205.21186,8296128898.90541,..
Kenya,KEN,World,WLD,"Undisbursed external debt, official creditors (UND, current US$)",DT.UND.OFFT.CD,119293667.6,143600822.8,188318020.2,204289756.7,279193323.9,489029882.9,438791992.4,618946794.1,870213946.9,978939880.9,1240514464.8,1201077165,1340325333.9,1264509405.9,1200491074.8,1175181835.3,1169536091.9,1196931466.6,1113828811.7,1315818661.5,1602358536.3,1673084911.1,1530311721.4,1431759048.1,1335756838.8,1029455874.6,1076868315,1080879582.1,1076090151,1016117334.8,992002179,881863388.4,710673397.9,726060700.7,1142803752.5,1150702208,1693220612.1,2557115168.1,2636523316.4,3678544581,5439262911.5,5831508174.7,7639569558.2,7572766741.6,9395534600.4,10274446591.9,11164354553.4,13793449262.7,10908373380.2,10159460045.4,11022131611.2,..
Kenya,KEN,World,WLD,"Undisbursed external debt, private creditors (UND, current US$)",DT.UND.PRVT.CD,0,0,10170870.2,1213371.2,287228.5,106196706.3,215297751.5,293486716.9,266555287.2,395453593.6,92420172.2,59004757.9,86891505.9,20465370.7,99401515.6,216563564.7,209475251.4,252854984.2,308133272.9,281063409.6,361839674.5,299935255.2,188104693.5,161447399.7,170443322.5,146722346.4,138433222.2,118479821.7,228445003.5,147968032.7,50891837.4,172646776.6,241883483.4,38220911,32283903.7,3585890.9,1136571,17927233.8,16644732,18495932.6,22750141.2,13662155.5,27932397.2,125984537.6,111246768.9,606640610.2,452561558.9,2257668081.4,1668091040,1476048764.8,566538247.5,..
Kenya,KEN,World,WLD,"Undisbursed external debt, total (UND, current US$)",DT.UND.DPPG.CD,119293667.6,143600822.8,198488890.4,205503127.9,279480552.4,595226589.2,654089743.9,912433511,1136769234.1,1374393474.5,1332934637,1260081922.9,1427216839.8,1284974776.6,1299892590.4,1391745400,1379011343.3,1449786450.8,1421962084.6,1596882071.1,1964198210.8,1973020166.3,1718416414.9,1593206447.8,1506200161.3,1176178221,1215301537.2,1199359403.8,1304535154.5,1164085367.5,1042894016.4,1054510165,952556881.3,764281611.7,1175087656.2,1154288098.9,1694357183.1,2575042401.9,2653168048.4,3697040513.6,5462013052.7,5845170330.2,7667501955.4,7698751279.2,9506781369.3,10881087202.1,11616916112.3,16051117344.1,12576464420.2,11635508810.2,11588669858.7,..
Kenya,KEN,World,WLD,"Use of IMF credit (DOD, current US$)",DT.DOD.DIMF.CD,0,0,0,0,39242020,80251485,98790404.9,64119682.1,94041896.1,188034366.9,253896083.1,258599035.7,393464493.9,464237304.5,419810230.4,521810030.2,459803182.4,401317634.1,455445436.5,415432259.2,482115288.8,493272360.9,393368250,363089584.8,404747779.2,373788318.8,337223196.1,250423490.9,196459614.5,182248736,174880488.9,145325743.7,138136748.6,167284558.7,160065634.7,211650589.4,208916028,327348787.5,308716316.1,857631720.8,816750541.4,1099534524.6,1292972623.6,1470880431,1327897899.8,1204763864.6,1103364324.7,1046744357.9,878613102.6,719708168.5,1390662739.5,..
Kenya,KEN,World,WLD,"Use of IMF credit, SDR allocations (DOD, current US$)",DT.DOD.DSDR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50769144.7,48194640.9,46486442.7,50288644.8,54966030.3,57445839.9,52868697.3,55647756,58453447.5,56974587.3,407046261,399864420.4,398628499.9,399056917.8,399856631,376177878.5,359800787.4,349051708.4,369772181.2,361114858.5,359046514.1,373961386.4,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, all other currencies (%)",DT.CUR.OTHC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.635,19.0317,18.7742,18.2186,20.4708,29.0755,33.6597,32.7553,34.3868,36.5986,34.1577,33.5922,24.7379,25.5175,23.7387,25.4526,24.5853,27.2116,28.6537,27.3438,..
Rwanda,RWA,World,WLD,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,19.9225,64.5287,65.927,62.4377,77.4856,72.1075,80.6293,67.9189,63.3692,61.7503,60.3352,59.9621,60.6722,66.8087,62.923,68.6837,70.2568,70.0919,71.7744,78.12,78.1837,77.2191,77.5156,78.2846,81.1949,80.9725,81.0964,77.6111,79.261,77.6138,77.774,78.5663,80.1565,82.1678,84.4381,88.1753,72.4626,66.1471,62.6437,57.923,53.8296,57.8368,49.7481,41.3828,38.4608,39.9834,38.3254,41.3021,43.0106,44.2034,44.8276,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, Deutsche mark (%)",DT.CUR.DMAK.ZS,46.6406,53.5218,30.737,15.5715,10.9874,6.4105,11.3446,14.3218,13.5098,0.93,0.7636,0,0,0,3.0438,2.6648,1.5606,0.7642,0.3742,0.1378,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, Euro (%)",DT.CUR.EURO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.5343,7.2043,7.2538,6.7356,4.2232,6.755,5.109,6.7925,6.7479,5.5821,3.8401,3.2746,2.0963,1.506,1.0468,0.8365,0.7433,0.5811,0.4421,1.304,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, French franc (%)",DT.CUR.FFRC.ZS,0,0,0,0,0,0,0,5.7671,9.2806,8.1868,7.3285,9.0175,8.5807,6.1222,5.2426,7.5401,9.5578,12.7243,12.1642,2.7554,3.9264,5.0273,6.3455,5.8547,5.9254,7.8047,8.3147,7.666,5.9904,5.1582,4.8351,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, Japanese yen (%)",DT.CUR.JYEN.ZS,0,0,0,0,0,2.8176,7.2136,5.7283,5.1248,3.6226,4.5401,4.0289,3.5253,3.1337,2.5474,2.3273,2.2368,2.0646,1.8025,1.5732,1.5183,1.4443,1.3436,1.3651,1.4127,1.279,1.1173,0.9885,0.5813,0.5534,0.4261,0.304,0.2365,0.1793,0.1096,0,0,0,0,0,0,0,0,0,0,0,0,0.2732,0.6044,1.913,2.1988,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, Multiple currencies (%)",DT.CUR.MULC.ZS,0,0,0,0,0,4.3623,4.6375,3.5677,4.1002,5.224,5.9045,5.4944,4.6337,7.6092,10.5624,13.1879,15.2184,14.891,14.4384,15.8131,14.9473,13.4095,13.2152,12.444,12.0285,11.2777,11.3689,10.4536,9.5534,8.8432,8.4195,7.8684,7.4416,7.2733,6.7349,6.4428,0.9676,0.2523,0.1047,0,0,0,0,0,0,0,0,0,0,0,0,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, Pound sterling (%)",DT.CUR.UKPS.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, SDR (%)",DT.CUR.SDRW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3234,2.0759,3.8617,4.9131,5.9177,5.7777,6.2976,6.1767,5.4817,5.0702,4.7769,4.5953,4.354,4.2195,4.3372,4.7536,4.8012,4.7282,4.4384,4.1881,4.1135,4.8724,5.038,8.7803,16.5362,18.0569,18.3199,18.2636,15.1631,14.5604,9.9901,8.6956,7.1919,6.1854,5.8438,5.1053,4.5643,3.9071,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, Swiss franc (%)",DT.CUR.SWFR.ZS,0,0,0,0,0,2.3781,0.856,0.3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Rwanda,RWA,World,WLD,"Currency composition of PPG debt, U.S. dollars (%)",DT.CUR.USDL.ZS,10.4157,14.509,35.19,46.8662,66.4982,61.3346,48.5273,42.8408,39.8796,44.681,48.0038,53.0604,56.0133,52.4605,49.1734,39.1145,35.4615,31.6696,32.4279,38.0324,38.631,42.1572,43.6428,45.7724,44.8369,45.4727,47.5955,50.1581,53.8914,56.7653,58.485,60.2199,61.8978,62.4059,63.3289,63.8252,54.4216,44.4428,42.2906,40.5454,39.5557,46.8391,48.5728,63.1757,64.2809,68.0226,67.5255,68.5544,66.4976,64.4269,65.2463,..
Rwanda,RWA,World,WLD,Current account balance (current US$),BN.CAB.XOKA.CD,..,..,..,..,..,..,17977093.2457267,21420732.8204595,-47671245.9173906,49901542.7596276,-52147312.0412485,-71787265.9716303,-90264377.1663681,-47744948.6088077,-41463435.1740677,-63716934.0234184,-69288006.343201,-135123485.663986,-119388751.984225,-102284522.980445,-84619513.3405965,-33763635.0427389,-82926067.4875818,-129086138.431394,99123089.0343214,57486726.267,-8514256.308,-62277829.8955,-82695571.7968,-141387399.4694,-94368877.0036,-102481741.7155,-136227227.7025,-105122433.9235,-44081675.0831,-65537086.1614,-138878632.5628,-85281862.5323,-242302444.6141,-378637674.2673,-399142437.739802,-477010513.837316,-741015960.680131,-585105607.746154,-934619500.847579,-1083671485.93831,-1330822364.76704,-875362663.420743,-974801863.006133,-1230865444.15051,-1234600699.86789,..
Rwanda,RWA,World,WLD,Debt buyback (current US$),DT.DSB.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..
Rwanda,RWA,World,WLD,Debt forgiveness grants (current US$),DT.DOD.MDRI.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,930000,3250000,3140000,3610000,4840000,6640000,7330000,10850000,4110000,22530000,11990000,4650000,28720000,26520000,26520000,29990000,50280000,1331470000,2010000,2600000,1940000,3800000,4650000,4700000,5020000,5280000,4060000,3970000,50000,..,..,..,..
Rwanda,RWA,World,WLD,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-65439596.9,0,0,0,0,0,0,0,0,-1189000,-214207.9,-220253.3,-19954541.7,-18181768.1,-16325190.4,-23182541.6,-102272027.5,-1213136445.8,-645198.7,-28809098.4,-3744099.2,-3279821.6,-3166781.5,-3461605.3,-4140238.6,-4653886.5,-4205325.6,-4177009.4,-1194141.5,-907203.7,-866593.6,-891488.6,..
Rwanda,RWA,World,WLD,"Debt service on external debt, central bank (PPG) (TDS, current US$)",DT.TDS.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152000,318000,122000,278000,334000,369000,220000,30000,3000,7000,17000,26000,28000,26000,26000,26000,23000,23000,22000,23000,31000,40000,..
Rwanda,RWA,World,WLD,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,262951,332318,406187.8,140749,471540.6,413915.7,958595.4,1318584.9,1769582.7,1947620.5,4247182.7,4346731.1,4573937.8,7438344.2,9780619.8,13578002.2,15483413.2,18611205.4,17012554.3,21449894.2,15023679.5,17644837.4,15103275,15445150.6,3217524.2,19693938,15185922.5,17314481,14756793.5,20084285.3,21259212.4,16337305.5,14922648.9,19383960.4,24772819.1,23111358.7,25604552,22636407.7,14135124.9,11001440.3,13906398.1,18280723.6,20565411.3,37374517.2,52854983.8,56550861,64731950.2,73308491.3,80275880.4,87188175.6,113289991.2,134649871.4
Rwanda,RWA,World,WLD,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,344951,410318,480187.8,140749,471540.6,413915.7,958595.4,1321602.3,1775070.5,1947620.5,4247182.7,4346731.1,4573937.8,7438344.2,9780619.8,13578002.2,15483413.2,18611205.4,17012554.3,21449894.2,15023679.5,17644837.4,15103275,15445150.6,3217524.2,19693938,15185922.5,17314481,14756793.5,20236285.3,21577212.4,16459305.5,15200648.9,19717960.4,25141819.1,23331358.7,25634552,22639407.7,47552124.9,39057440.3,51327398.1,45585723.6,83482411.3,107269517.2,166340983.8,181838861,216985950.2,238749491.3,256752880.4,318632175.6,250156991.2,858251508.7
Rwanda,RWA,World,WLD,"Debt service on external debt, other public sector (PPG) (TDS, current US$)",DT.TDS.DOPS.CD,82000,78000,74000,..,..,..,..,3017.4,5487.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,World,WLD,"Debt service on external debt, private guaranteed by public sector (PPG) (TDS, current US$)",DT.TDS.PRPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,World,WLD,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33410000,28039000,37395000,27277000,62891000,69869000,113460000,125265000,152231000,165419000,176454000,231413000,136827000,723401183.4
Rwanda,RWA,World,WLD,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,344951,410318,480187.8,140749,471540.6,413915.7,958595.4,1321602.3,1775070.5,1947620.5,4247182.7,4346731.1,4573937.8,7438344.2,9780619.8,13578002.2,15483413.2,18611205.4,17012554.3,21449894.2,15023679.5,17644837.4,15103275,15445150.6,3217524.2,19693938,15185922.5,17314481,14756793.5,20236285.3,21577212.4,16459305.5,15200648.9,19717960.4,25141819.1,23331358.7,25634552,22639407.7,14142124.9,11018440.3,13932398.1,18308723.6,20591411.3,37400517.2,52880983.8,56573861,64754950.2,73330491.3,80298880.4,87219175.6,113329991.2,134850325.3
Rwanda,RWA,World,WLD,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,344951,410318,480187.8,140749,471540.6,413915.7,958595.4,1321602.3,1775070.5,1947620.5,4247182.7,4346731.1,4573937.8,7438344.2,9780619.8,13578002.2,15483413.2,18611205.4,17012554.3,21449894.2,15023679.5,17644837.4,15103275,15445150.6,3217524.2,19693938,15185922.5,17314481,14756793.5,20236285.3,21577212.4,16459305.5,15200648.9,19717960.4,25141819.1,23331358.7,25634552,22639407.7,14142124.9,11018440.3,13932398.1,18308723.6,20591411.3,37400517.2,52880983.8,56573861,64754950.2,73330491.3,80298880.4,87219175.6,113329991.2,134850325.3
Rwanda,RWA,World,WLD,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,1344951,3419393,2651587.8,140749,471540.6,413915.7,3348503.5,1321602.3,1775070.5,5415489.4,7609658.8,8309262.1,7332463.7,9295007.8,12634959,17902882,19924365.5,23839117.6,22697277.3,28975660.5,20998827.5,23368060.7,21250254,21506591.9,4180535,20240696.4,17595019.9,22226362.3,20765453.4,32775703.2,36408265.4,20518275.6,18963986.2,22355367.2,26736386.5,28239719.5,26768806.4,23588335.5,47852285.8,39499847.5,51950487.4,46473003.2,85309003.2,109303459.9,169480057.9,184681575,222237477.7,244687549.9,262954738.8,324974225.7,283682890.2,889977630.9
Rwanda,RWA,World,WLD,"Disbursements on external debt, central bank (PPG) (DIS, current US$)",DT.DIS.DECB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37974000,16980000,16497000,1174000,1172000,913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,..
Rwanda,RWA,World,WLD,"Disbursements on external debt, general government sector (PPG) (DIS, current US$)",DT.DIS.DEGG.CD,153779.4,212378.4,1818276.6,4498859,4477000,12034770.6,23517848.9,27779034.4,25476673,32824812.9,27112855.8,26594998.4,31115960.4,38924838.7,50571008.3,77945123,76254407.5,103755720.2,84609742.3,64396508.7,62301790.2,88726759.9,80581287.6,60560785.8,21853359.1,53967882,62237562.8,71934903.6,87848218.8,43740529.1,22841458.1,47578862,83470746.2,30255258.5,99426696.5,84771749.7,64520034.2,82257808.7,114543917,72845547.6,63145973.1,229769048.3,93685977,526584485.4,286817608.1,375661650.3,368104685.5,411400018.7,496721365.3,726902543.9,1086194057.4,..
Rwanda,RWA,World,WLD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,153779.4,212378.4,1818276.6,4498859,4477000,12034770.6,23517848.9,28256652.5,25662759.4,32864127.9,27220322.6,26594998.4,31115960.4,38924838.7,50571008.3,77945123,76254407.5,103755720.2,84609742.3,64396508.7,62301790.2,88726759.9,80581287.6,60560785.8,21853359.1,53967882,62237562.8,71934903.6,87848218.8,81714529.1,39821458.1,64075862,84644746.2,31427258.5,100339696.5,84771749.7,64520034.2,82257808.7,378543917,96845547.6,182145973.1,172769048.3,455685977,657584485.4,776817608.1,659426650.3,774947685.5,717717018.7,851821365.3,1044408543.9,1368020057.4,630144444.3
